,function_name,solver_name,seed,experiment_id,max_steps
4,isomer_c9h10n2o2pf2cl,hill_climbing,5,1fae8a38-0f67-4bd5-93ee-ce848bb916a9,309
0,isomer_c9h10n2o2pf2cl,genetic_algorithm,1,33653f12-56c4-4f5c-9ac6-d150816a4f3c,309
1,isomer_c9h10n2o2pf2cl,genetic_algorithm,2,b70debef-a762-4537-8080-8e956aebca40,309
2,isomer_c9h10n2o2pf2cl,genetic_algorithm,3,568120c2-e42d-48b5-bd4c-102b4a6ac341,309
3,isomer_c9h10n2o2pf2cl,genetic_algorithm,4,5aa7d366-11b7-43ab-87ea-32bdbbea8243,309
4,isomer_c9h10n2o2pf2cl,genetic_algorithm,5,580ee143-ad3b-4e33-81e1-5f60a4a6d013,309
0,isomer_c9h10n2o2pf2cl,cma_es,1,21165904-c8e1-4324-b050-6361d6363991,309
1,isomer_c9h10n2o2pf2cl,cma_es,2,12304bc6-6a9c-4df2-b96f-e3c0c0238891,309
2,isomer_c9h10n2o2pf2cl,cma_es,3,be8acf37-d053-4306-a8ad-130eefd0e6dc,309
3,isomer_c9h10n2o2pf2cl,cma_es,4,72e96414-35ba-4169-b9cb-e20f94140725,309
4,isomer_c9h10n2o2pf2cl,cma_es,5,1d5f28e3-9364-4b13-b06f-9ab47f48af6e,309
0,isomer_c9h10n2o2pf2cl,random_line_bo,1,dcd9069a-60a5-438a-9271-3ef9c9ad4ff4,309
1,isomer_c9h10n2o2pf2cl,random_line_bo,2,f0272737-1401-4adf-afd6-77d494aa71f9,309
2,isomer_c9h10n2o2pf2cl,random_line_bo,3,47b8a476-ec9f-491d-b770-89278ed8bca5,309
3,isomer_c9h10n2o2pf2cl,random_line_bo,4,3add4da3-5eca-4297-b67c-48378667db3e,309
4,isomer_c9h10n2o2pf2cl,random_line_bo,5,abb39a1f-0e8c-439a-8925-329a601f4488,309
0,isomer_c9h10n2o2pf2cl,coordinate_line_bo,1,bc00fb7e-30a7-4738-b05a-16be656e12f8,309
1,isomer_c9h10n2o2pf2cl,coordinate_line_bo,2,40294c69-eec0-4f54-978e-bd0d191dc9e7,309
2,isomer_c9h10n2o2pf2cl,coordinate_line_bo,3,39833306-5287-470b-8633-57d9952f3878,309
3,isomer_c9h10n2o2pf2cl,coordinate_line_bo,4,0a79f0cd-247f-4a8a-8852-5c2bbfa9aa79,309
4,isomer_c9h10n2o2pf2cl,coordinate_line_bo,5,e6420dea-9c1f-4d60-93ff-e1194246e489,309
0,isomer_c9h10n2o2pf2cl,turbo,1,74960581-1389-4e08-b26c-f406a5aaeee7,309
1,isomer_c9h10n2o2pf2cl,turbo,2,5eca2f5b-de65-486b-bf8a-516d5a50f2b5,309
2,isomer_c9h10n2o2pf2cl,turbo,3,6dffc992-3045-466f-b81e-6433fa0c7bcc,309
3,isomer_c9h10n2o2pf2cl,turbo,4,ce7e5452-43d5-4326-9f47-c2f0f6baa86c,309
4,isomer_c9h10n2o2pf2cl,turbo,5,31a276cc-4b00-4869-a1d1-b1bc6fbd58b7,309
0,isomer_c9h10n2o2pf2cl,vanilla_bo_hvarfner,1,0dfcfe6e-e5be-496f-a8f6-fe0e33496279,12
1,isomer_c9h10n2o2pf2cl,vanilla_bo_hvarfner,2,d425c3be-f9cd-4602-911a-abca81c9deeb,12
2,isomer_c9h10n2o2pf2cl,vanilla_bo_hvarfner,3,52b2eb3f-6ad4-4b18-a7c0-2d25d66e7336,12
3,isomer_c9h10n2o2pf2cl,vanilla_bo_hvarfner,4,1fe36b32-6833-45f1-b15b-6b7d10101039,12
4,isomer_c9h10n2o2pf2cl,vanilla_bo_hvarfner,5,c724e79f-513c-4700-8bb5-acdaba5a952b,12
0,isomer_c9h10n2o2pf2cl,pr,1,3641eccf-4c48-4187-971c-a18487290519,12
1,isomer_c9h10n2o2pf2cl,pr,2,3e23bc81-8403-4b58-bbc5-4a0cf85e9e20,12
2,isomer_c9h10n2o2pf2cl,pr,3,985b7677-5e68-4435-91ee-6c0ba17acf43,12
3,isomer_c9h10n2o2pf2cl,pr,4,ec533a50-1b8b-42fa-bace-81045d8a708a,12
4,isomer_c9h10n2o2pf2cl,pr,5,a0b5b307-b8c8-452a-820f-2bc37b3158df,12
0,isomer_c9h10n2o2pf2cl,saas_bo,1,4020d721-f55a-4281-a766-b4550df14ac9,12
1,isomer_c9h10n2o2pf2cl,saas_bo,2,0e204dfb-5bc4-45f3-9d83-2d03c1ba5eb1,12
2,isomer_c9h10n2o2pf2cl,saas_bo,3,75ac4c26-faac-4aa7-b346-62d02adf182b,12
3,isomer_c9h10n2o2pf2cl,saas_bo,4,093528a5-fd66-41f2-8546-a8e30b5a1297,12
4,isomer_c9h10n2o2pf2cl,saas_bo,5,2155a1b2-f116-4430-ade0-8611d29e2bb5,12
0,median_1,directed_evolution,1,91015ffe-9b53-4d13-acd5-3f0e14aa91a2,309
1,median_1,directed_evolution,2,48ee8d97-9b83-4d6f-bb44-b86b6e6abdce,309
2,median_1,directed_evolution,3,0ab08d51-d94b-41a1-8d97-83a706bd6f9e,309
3,median_1,directed_evolution,4,39b2013a-00c1-49a0-86a8-037e66dc0bb1,309
4,median_1,directed_evolution,5,a7d5a608-cd83-4f0d-88a1-d19e5221867f,309
0,median_1,hill_climbing,1,1ab15b00-f25a-4598-89ea-22ba3f81f04d,309
1,median_1,hill_climbing,2,21e6a4ff-4646-4f1a-8c8e-f31d6ede7b37,309
2,median_1,hill_climbing,3,0266667b-a353-4f56-abb3-a8c20458eeb7,309
3,median_1,hill_climbing,4,30c2b36f-3b29-45e4-81b5-ced94699d1ca,309
4,median_1,hill_climbing,5,4abf521b-f44b-4882-b767-80c594c4e859,309
0,median_1,genetic_algorithm,1,49c83d42-9458-4a1d-ac33-12bdc027fe3a,309
1,median_1,genetic_algorithm,2,71b60c89-7062-44d8-8b0b-875d058db39f,309
2,median_1,genetic_algorithm,3,79954310-6635-424b-aa80-6c0866056106,309
3,median_1,genetic_algorithm,4,3a7c8c13-6645-4e76-95b7-902799d8cf12,309
4,median_1,genetic_algorithm,5,293bc3c6-7d7c-4b06-aa8e-ecb2cfd18872,309
0,median_1,cma_es,1,20bd2957-6a8b-400c-918b-f9e282989680,309
1,median_1,cma_es,2,3f912451-ca4f-4b3b-800b-f5bca9269d53,309
2,median_1,cma_es,3,543a1104-1e4f-4e47-86e2-83ce6d8e6a80,309
3,median_1,cma_es,4,136bdc32-dd6e-4e06-ba3a-9b1275547cce,309
4,median_1,cma_es,5,2c27777b-1392-444c-8ebe-2135517309f0,309
0,median_1,random_line_bo,1,6defeb01-29a9-4995-b615-f47200342df7,309
1,median_1,random_line_bo,2,794b5b5a-13de-4a3e-b4fd-0551de77c9f1,309
2,median_1,random_line_bo,3,5439d19f-63ca-40fd-95da-1078b57073dc,309
3,median_1,random_line_bo,4,67c0750f-0dd0-420c-a630-e423eb20c402,309
4,median_1,random_line_bo,5,a3d67603-128f-475d-8b6d-658a47146bdd,309
0,median_1,coordinate_line_bo,1,de1d942d-5492-4f70-896c-2d4fd2b4a346,309
1,median_1,coordinate_line_bo,2,c57c85c8-8d2d-44cd-99f2-2b9bafe6651e,309
2,median_1,coordinate_line_bo,3,3500d675-a009-4456-b4d2-567f37d993b8,309
3,median_1,coordinate_line_bo,4,02f7ef7e-6ea6-4b44-8d5b-b2456a8fe45f,309
4,median_1,coordinate_line_bo,5,00e4f661-24c2-4b3d-96e1-71a0f0c54428,309
0,median_1,turbo,1,dba85a2c-06ac-4641-8826-b2518a834351,309
1,median_1,turbo,2,ba318b00-415e-41e1-a924-310a22bd1125,309
2,median_1,turbo,3,e7dfaf58-c3f1-42d4-87d3-d7343c19c6cc,309
3,median_1,turbo,4,13f813d4-782f-4c52-a1c3-8486d58887c2,309
4,median_1,turbo,5,75cabd4c-2103-4f82-bf78-518aaadb4653,309
0,median_1,vanilla_bo_hvarfner,1,2d5457c6-ed4d-47c2-97df-174453c4ee73,12
1,median_1,vanilla_bo_hvarfner,2,1e7bc5a2-a7c2-4b5f-9b26-3149331eba02,12
2,median_1,vanilla_bo_hvarfner,3,7f133ce2-3e69-4133-9701-a95690124701,12
3,median_1,vanilla_bo_hvarfner,4,90f2f6c8-a343-40e2-b8ce-b54dc253a0e7,12
4,median_1,vanilla_bo_hvarfner,5,29afc1a7-24b7-4f0b-a316-7a439c871808,12
0,median_1,pr,1,64ec672e-48ac-4909-9e36-b8c3ac092e03,12
1,median_1,pr,2,2a27d0a4-b88f-49e3-a5af-a6fa3bf6b5ed,12
2,median_1,pr,3,43ef726e-0121-4f27-acb0-d6006b99b71d,12
3,median_1,pr,4,735b4230-916a-4e2d-bb7a-63055d3df6f9,12
4,median_1,pr,5,92869651-8015-4a59-900c-fdb077f745a9,12
0,median_1,saas_bo,1,046f008c-cbc3-4936-9c2e-605f88839e3f,12
1,median_1,saas_bo,2,2ef7db21-3b25-42bd-a820-4e99e52d915f,12
2,median_1,saas_bo,3,35b807c2-21d1-4abf-98fd-aa97a4f037df,12
3,median_1,saas_bo,4,3a3fdcdc-ac2a-4c03-8561-1cfba5f57c09,12
4,median_1,saas_bo,5,40282f7b-e55b-4a0a-a3bd-88a86e6cad4a,12
0,median_2,directed_evolution,1,acc8edf1-5251-4838-af8c-0419b7a57eed,309
1,median_2,directed_evolution,2,661a5bbd-ad07-4197-845d-f423f219fb72,309
2,median_2,directed_evolution,3,a561532a-e920-4d26-9456-7bd92a2f5eec,309
3,median_2,directed_evolution,4,0fc174d3-8667-4804-9260-5af2d46a9830,309
4,median_2,directed_evolution,5,1bbcc040-6211-4507-b213-49a6fe35aad9,309
0,median_2,hill_climbing,1,491edd9f-e31c-44d9-aa2c-32f311413f8f,309
1,median_2,hill_climbing,2,4a27397f-6487-4a08-92ba-4abe02ccc0ac,309
2,median_2,hill_climbing,3,044fc2de-7170-4094-a97a-c382c27e3b32,309
3,median_2,hill_climbing,4,a1784d7f-b2a9-45de-a8b6-0b04e6b0bbbc,309
4,median_2,hill_climbing,5,4e9d27a5-2c79-4227-b035-d2d2858d49a3,309
0,median_2,genetic_algorithm,1,06d291ea-d104-467b-a489-b7fd35f76a00,309
1,median_2,genetic_algorithm,2,44b53485-09eb-4d46-b5c8-7b0ec0baab75,309
2,median_2,genetic_algorithm,3,1263f371-a31e-4ca9-a358-0a2be09f99bf,309
3,median_2,genetic_algorithm,4,c8fc5318-5335-4219-b65d-44f0dd1b341c,309
4,median_2,genetic_algorithm,5,5b931285-db6a-4635-ac06-a41dc636e87c,309
0,median_2,cma_es,1,601ab9f2-5f71-4e81-8312-bb9351909e1e,309
1,median_2,cma_es,2,097b148d-e668-4b10-b357-d2fbd6096aaa,309
2,median_2,cma_es,3,0c8df7d6-e967-4def-bb9f-179cf3870e8d,309
